date,tour,shows,city,country,venue,created_at,updated_at,tour_id,longitude,latitude,the_geom,cartodb_id
1981-11-10,The Rolling Stones American Tour 1981,1,Hartford,US,Hartford Civic Center,2012-11-13 00:00:00,2012-11-27 00:00:00,32,-72.67559,41.76711,0101000020E61000004CE0D6DD3C2B52C0A03715A930E24440,577
1981-12-01,The Rolling Stones American Tour 1981,1,Pontiac Michigan,US,Pontiac Silverdome,2012-11-13 00:00:00,2012-11-26 00:00:00,32,-83.25463,42.63515,0101000020E610000027A5A0DB4BD054C0F7065F984C514540,578
1981-12-05,The Rolling Stones American Tour 1981,1,New Orleans Louisiana,US,Louisiana Superdome,2012-11-13 00:00:00,2012-11-26 00:00:00,32,-90.0785675,29.9515705,0101000020E6100000971C774A078556C0CFDA6D179AF33D40,579
1981-12-07,The Rolling Stones American Tour 1981,1,Largo Maryland,US,Capital Center,2012-11-13 00:00:00,2012-11-26 00:00:00,32,-76.82943,38.89559,0101000020E610000090149161153553C0F44F70B1A2724340,580
1981-12-08,The Rolling Stones American Tour 1981,1,Largo Maryland,US,Capital Center,2012-11-13 00:00:00,2012-11-26 00:00:00,32,-76.82943,38.89559,0101000020E610000090149161153553C0F44F70B1A2724340,581
1981-12-09,The Rolling Stones American Tour 1981,1,Largo Maryland,US,Capital Center,2012-11-13 00:00:00,2012-11-26 00:00:00,32,-76.82943,38.89559,0101000020E610000090149161153553C0F44F70B1A2724340,582
1981-12-11,The Rolling Stones American Tour 1981,1,Lexington Kentucky,US,Rupp Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,32,-84.4916265,38.0408354,0101000020E6100000E1EEACDD761F55C0302FC03E3A054340,583
1981-12-14,The Rolling Stones American Tour 1981,1,Kansas City Missouri,US,Kemper Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,32,-94.604865,39.092523,0101000020E61000003815A930B6A657C0EB1C03B2D78B4340,584
1981-12-15,The Rolling Stones American Tour 1981,1,Kansas City Missouri,US,Kemper Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,32,-94.604865,39.092523,0101000020E61000003815A930B6A657C0EB1C03B2D78B4340,585
1981-12-18,The Rolling Stones American Tour 1981,1,"Hampton Virginia	Hampton",US,Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,32,-76.38712,37.04208,0101000020E610000029E8F692C61853C068E89FE062854240,586
1981-12-19,The Rolling Stones American Tour 1981,1,"Hampton Virginia	Hampton",US,Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,32,-76.38712,37.04208,0101000020E610000029E8F692C61853C068E89FE062854240,587
1982-05-26,The Rolling Stones European Tour 1982,1,Aberdeen,"	Scotland",Capitol Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,12,-2.11112,57.14311,0101000020E6100000C173EFE192E300C083DDB06D51924C40,588
1982-05-27,The Rolling Stones European Tour 1982,1,Glasgow,"	Scotland",Apollo Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,12,-4.28662,55.85036,0101000020E6100000A18499B67F2511C0CDE9B298D8EC4B40,589
1982-05-28,The Rolling Stones European Tour 1982,1,Edinburgh,"	Scotland",Playhouse,2012-11-13 00:00:00,2012-11-26 00:00:00,12,-3.18223,55.95092,0101000020E6100000F7CC9200357509C0618E1EBFB7F94B40,590
1982-06-02,The Rolling Stones European Tour 1982,1,Rotterdam,"	Netherlands",Feyenoord Stadion,2012-11-13 00:00:00,2012-11-26 00:00:00,12,4.52512,51.89401,0101000020E6100000EFE6A90EB9191240032670EB6EF24940,591
1982-06-04,The Rolling Stones European Tour 1982,1,Rotterdam,"	Netherlands",Feyenoord Stadion,2012-11-13 00:00:00,2012-11-26 00:00:00,12,4.52512,51.89401,0101000020E6100000EFE6A90EB9191240032670EB6EF24940,592
1982-06-05,The Rolling Stones European Tour 1982,1,Rotterdam,"	Netherlands",Feyenoord Stadion,2012-11-13 00:00:00,2012-11-26 00:00:00,12,4.52512,51.89401,0101000020E6100000EFE6A90EB9191240032670EB6EF24940,593
1982-06-06,The Rolling Stones European Tour 1982,1,Hannover,Germany,Niedersachsenstadion,2012-11-13 00:00:00,2012-11-26 00:00:00,12,9.7330313,52.3593277,0101000020E610000048F949B54F772340603C8386FE2D4A40,594
1982-06-07,The Rolling Stones European Tour 1982,1,Hannover,Germany,Niedersachsenstadion,2012-11-13 00:00:00,2012-11-26 00:00:00,12,9.7330313,52.3593277,0101000020E610000048F949B54F772340603C8386FE2D4A40,595
1982-06-08,The Rolling Stones European Tour 1982,1,Berlin,Germany,Waldbühne,2012-11-13 00:00:00,2012-11-26 00:00:00,12,13.37698,52.51607,0101000020E6100000FE7DC68503C12A402E39EE940E424A40,596
1982-06-10,The Rolling Stones European Tour 1982,1,Munich,Germany,Olympiastadion,2012-11-13 00:00:00,2012-11-26 00:00:00,12,11.57753,48.13641,0101000020E6100000F2EA1C03B2272740766C04E275114840,597
1982-06-11,The Rolling Stones European Tour 1982,1,Munich,Germany,Olympiastadion,2012-11-13 00:00:00,2012-11-26 00:00:00,12,11.57753,48.13641,0101000020E6100000F2EA1C03B2272740766C04E275114840,598
1982-06-13,The Rolling Stones European Tour 1982,1,Paris,"	France",Hippodrome d'Auteuil,2012-11-13 00:00:00,2012-11-26 00:00:00,12,2.2584463,48.8519537,0101000020E6100000A835CD3B4E110240E2E995B20C6D4840,599
1982-06-14,The Rolling Stones European Tour 1982,1,Paris,"	France",Hippodrome d'Auteuil,2012-11-13 00:00:00,2012-11-26 00:00:00,12,2.2584463,48.8519537,0101000020E6100000A835CD3B4E110240E2E995B20C6D4840,600
1982-06-16,The Rolling Stones European Tour 1982,1,Lyon,"	France",Stade Gerland,2012-11-13 00:00:00,2012-11-26 00:00:00,12,4.83082,45.72666,0101000020E61000006D73637AC2521340DBA7E33103DD4640,601
1982-06-19,The Rolling Stones European Tour 1982,1,Gothenburg,"	Sweden",Ullevi Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,12,11.9859461,57.6987865,0101000020E61000007FFB3A70CEF82740CC6262F371D94C40,602
1981-11-17,The Rolling Stones American Tour 1981,1,Cleveland,US,Richfield Coliseum,2012-11-13 00:00:00,2012-11-27 00:00:00,32,-81.74912,41.40239,0101000020E6100000E4310395F16F54C0641EF98381B34440,603
1981-11-19,The Rolling Stones American Tour 1981,1,St. Louis,US,Checkerdome,2012-11-13 00:00:00,2012-11-27 00:00:00,32,-90.2195,38.6126,0101000020E6100000355EBA490C8E56C0CAC342AD694E4340,604
1981-11-20,The Rolling Stones American Tour 1981,1,Cedar Falls,US,Unidome,2012-11-13 00:00:00,2012-11-27 00:00:00,32,-92.45211,42.53594,0101000020E6100000740CC85EEF1C57C0224F92AE99444540,605
1981-11-21,The Rolling Stones American Tour 1981,1,Saint Paul,US,Civic Center,2012-11-13 00:00:00,2012-11-27 00:00:00,32,-93.16716,44.81728,0101000020E6100000C24CDBBFB24A57C062D68BA19C684640,606
1981-11-23,The Rolling Stones American Tour 1981,1,Rosemont,US,Rosemont Horizon,2012-11-13 00:00:00,2012-11-27 00:00:00,32,-74.98997,40.42754,0101000020E61000005A8121AB5BBF52C0ADDD76A1B9364440,607
1981-11-24,The Rolling Stones American Tour 1981,1,Rosemont,US,Rosemont Horizon,2012-11-13 00:00:00,2012-11-27 00:00:00,32,-74.98997,40.42754,0101000020E61000005A8121AB5BBF52C0ADDD76A1B9364440,608
1981-11-25,The Rolling Stones American Tour 1981,1,Rosemont,US,Rosemont Horizon,2012-11-13 00:00:00,2012-11-27 00:00:00,32,-74.98997,40.42754,0101000020E61000005A8121AB5BBF52C0ADDD76A1B9364440,609
1981-11-27,The Rolling Stones American Tour 1981,1,Syracuse,US,Carrier Dome,2012-11-13 00:00:00,2012-11-27 00:00:00,32,-76.13827,43.0376,0101000020E610000026016A6AD90853C0302AA913D0844540,610
1981-11-28,The Rolling Stones American Tour 1981,1,Syracuse ,US,Carrier Dome,2012-11-13 00:00:00,2012-11-27 00:00:00,32,-76.13827,43.0376,0101000020E610000026016A6AD90853C0302AA913D0844540,611
1981-11-30,The Rolling Stones American Tour 1981,1,Pontiac,US,Pontiac Silverdome,2012-11-13 00:00:00,2012-11-27 00:00:00,32,-83.25463,42.63515,0101000020E610000027A5A0DB4BD054C0F7065F984C514540,612
1981-12-13,The Rolling Stones American Tour 1981,1,Tempe,US,Sun Devil Stadium,2012-11-13 00:00:00,2012-11-27 00:00:00,32,-111.939602,33.395581,0101000020E610000095D4096822FC5BC0D1798D5DA2B24040,613
1982-06-20,The Rolling Stones European Tour 1982,1,Gothenburg,"	Sweden",Ullevi Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,12,11.9859461,57.6987865,0101000020E61000007FFB3A70CEF82740CC6262F371D94C40,614
1982-06-23,The Rolling Stones European Tour 1982,1,Newcastle upon Tyne,England,St James' Park,2012-11-13 00:00:00,2012-11-26 00:00:00,12,-1.6216268,54.9755392,0101000020E61000005166834C32F2F9BF4DF8A57EDE7C4B40,615
1982-06-25,The Rolling Stones European Tour 1982,1,London,England,Wembley Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,12,-0.288848,51.5582,0101000020E61000003FC6DCB5847CD2BF4850FC1873C74940,616
1982-06-26,The Rolling Stones European Tour 1982,1,London,England,Wembley Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,12,-0.288848,51.5582,0101000020E61000003FC6DCB5847CD2BF4850FC1873C74940,617
1982-06-27,The Rolling Stones European Tour 1982,1,Bristol,England,Ashton Gate stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,12,-2.621021,51.439877,0101000020E61000009D4B7155D9F704C00E15E3FC4DB84940,618
1982-06-29,The Rolling Stones European Tour 1982,1,Frankfurt,Germany,Festhalle,2012-11-13 00:00:00,2012-11-26 00:00:00,12,8.65512,50.11253,0101000020E61000003AE97DE36B4F2140D1E80E62670E4940,619
1982-06-30,The Rolling Stones European Tour 1982,1,Frankfurt,Germany,Festhalle,2012-11-13 00:00:00,2012-11-26 00:00:00,12,8.65512,50.11253,0101000020E61000003AE97DE36B4F2140D1E80E62670E4940,620
1982-07-01,The Rolling Stones European Tour 1982,1,Frankfurt,Germany,Festhalle,2012-11-13 00:00:00,2012-11-26 00:00:00,12,8.65512,50.11253,0101000020E61000003AE97DE36B4F2140D1E80E62670E4940,621
1982-07-03,The Rolling Stones European Tour 1982,1,Vienna,"	Austria",Praterstadion,2012-11-13 00:00:00,2012-11-26 00:00:00,12,16.3688,48.20254,0101000020E6100000CAC342AD695E3040E010AAD4EC194840,622
1982-07-04,The Rolling Stones European Tour 1982,1,Cologne,Germany,Müngersdorfer Stadion,2012-11-13 00:00:00,2012-11-26 00:00:00,12,7.017288,50.969943,0101000020E6100000FD304278B4111C40878A71FE267C4940,623
1982-07-05,The Rolling Stones European Tour 1982,1,Cologne,Germany,Müngersdorfer Stadion,2012-11-13 00:00:00,2012-11-26 00:00:00,12,7.017288,50.969943,0101000020E6100000FD304278B4111C40878A71FE267C4940,624
1982-07-07,The Rolling Stones European Tour 1982,1,Madrid,"	Spain",Estadio Vincente Calderon,2012-11-13 00:00:00,2012-11-26 00:00:00,12,-3.720750364,40.40173558,0101000020E61000006ABC749318C40DC05DBF60376C334440,625
1982-07-09,The Rolling Stones European Tour 1982,1,Madrid,"	Spain",Estadio Vincente Calderon,2012-11-13 00:00:00,2012-11-26 00:00:00,12,-3.720750364,40.40173558,0101000020E61000006ABC749318C40DC05DBF60376C334440,626
1982-07-11,The Rolling Stones European Tour 1982,1,Turin,"	Italy",Stadio Comunale,2012-11-13 00:00:00,2012-11-26 00:00:00,12,7.70493,45.06968,0101000020E61000008BE07F2BD9D11E40B7973446EB884640,627
1982-07-12,The Rolling Stones European Tour 1982,1,Turin,"	Italy",Stadio Comunale,2012-11-13 00:00:00,2012-11-26 00:00:00,12,7.70493,45.06968,0101000020E61000008BE07F2BD9D11E40B7973446EB884640,628
1982-07-15,The Rolling Stones European Tour 1982,1,Basel,"	Switzerland",St. Jakob Stadion,2012-11-13 00:00:00,2012-11-26 00:00:00,12,7.62016,47.5414,0101000020E6100000422619390B7B1E40F7065F984CC54740,629
1982-07-17,The Rolling Stones European Tour 1982,1,Naples,"	Italy",Stadio San Paolo,2012-11-13 00:00:00,2012-11-26 00:00:00,12,14.1929197311401,40.8279283834683,0101000020E6100000187D0569C6622C404BB0389CF9694440,630
1982-07-20,The Rolling Stones European Tour 1982,1,Nice,"	France",Parc Des Sports De L’Ouest,2012-11-13 00:00:00,2012-11-26 00:00:00,12,7.19674,43.67745,0101000020E61000009A42E73576C91C406D567DAEB6D64540,631
1982-07-24,The Rolling Stones European Tour 1982,1,Slane,"	Ireland",Slane Castle,2012-11-13 00:00:00,2012-11-26 00:00:00,12,-6.55914,53.71246,0101000020E6100000B18A37328F3C1AC0A5DAA7E331DB4A40,632
1982-07-25,The Rolling Stones European Tour 1982,1,Leeds,England,Roundhay Park,2012-11-13 00:00:00,2012-11-26 00:00:00,12,-1.4951388,53.8379624,0101000020E61000002310AFEB17ECF7BF97ADF54542EB4A40,633
1989-08-12,Steel Wheels/Urban Jungle Tour,1,New Haven,"	United States",Toad's Place,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-72.92498,41.30713,0101000020E6100000105D50DF323B52C06CCF2C0950A74440,634
1989-08-31,Steel Wheels/Urban Jungle Tour,1,Philadelphia,US,Veterans Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-75.173492,39.906727,0101000020E6100000B70BCD751ACB52C0AB2688BA0FF44340,635
1989-09-01,Steel Wheels/Urban Jungle Tour,1,Philadelphia,US,Veterans Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-75.173492,39.906727,0101000020E6100000B70BCD751ACB52C0AB2688BA0FF44340,636
1989-09-03,Steel Wheels/Urban Jungle Tour,1,Toronto,"	Canada",CNE Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-79.40131,43.63517,0101000020E6100000B2632310AFD953C03EB324404DD14540,637
1989-09-04,Steel Wheels/Urban Jungle Tour,1,Toronto,"	Canada",CNE Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-79.40131,43.63517,0101000020E6100000B2632310AFD953C03EB324404DD14540,638
1989-09-06,Steel Wheels/Urban Jungle Tour,1,Pittsburgh,"	United States",Three Rivers Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-80.05275,40.37411,0101000020E61000004C378941600354C0A48D23D6E22F4440,639
1989-09-08,Steel Wheels/Urban Jungle Tour,1,East Troy,US,Alpine Valley,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-88.433754,42.739245,0101000020E6100000F6285C8FC21B56C091F2936A9F5E4540,640
1989-09-09,Steel Wheels/Urban Jungle Tour,1,East Troy,US,Alpine Valley,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-88.433754,42.739245,0101000020E6100000F6285C8FC21B56C091F2936A9F5E4540,641
1989-09-11,Steel Wheels/Urban Jungle Tour,1,East Troy,US,Alpine Valley,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-88.433754,42.739245,0101000020E6100000F6285C8FC21B56C091F2936A9F5E4540,642
1989-09-14,Steel Wheels/Urban Jungle Tour,1,Cincinnati,US,Riverfront Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-84.51766,39.09569,0101000020E6100000A29C6857212155C0F146E6913F8C4340,643
1989-09-16,Steel Wheels/Urban Jungle Tour,1,Raleigh,US,Carter-Finley Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-78.71924,35.80293,0101000020E6100000677E350708AE53C0187D0569C6E64140,644
1989-09-17,Steel Wheels/Urban Jungle Tour,1,St. Louis,US,Busch Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-90.19298,38.62372,0101000020E61000000E32C9C8598C56C039EE940ED64F4340,645
1989-09-19,Steel Wheels/Urban Jungle Tour,1,Louisville,US,Cardinal Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-85.74148,38.19936,0101000020E6100000D6A88768746F55C0B610E4A084194340,646
1989-09-21,Steel Wheels/Urban Jungle Tour,1,Syracuse,US,Carrier Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-76.13827,43.0376,0101000020E610000026016A6AD90853C0302AA913D0844540,647
1989-09-22,Steel Wheels/Urban Jungle Tour,1,Syracuse,US,Carrier Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-76.13827,43.0376,0101000020E610000026016A6AD90853C0302AA913D0844540,648
1989-09-24,Steel Wheels/Urban Jungle Tour,1,Washington D.C.,US,Robert F. Kennedy Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-76.9748001,38.8902512,0101000020E610000003098A1F633E53C0CBA145B6F3714340,649
1989-09-25,Steel Wheels/Urban Jungle Tour,1,Washington D.C.,US,Robert F. Kennedy Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-76.9748001,38.8902512,0101000020E610000003098A1F633E53C0CBA145B6F3714340,650
1989-09-27,Steel Wheels/Urban Jungle Tour,1,Cleveland,US,Municipal Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-102.37546,33.55475,0101000020E6100000323D6189079859C05EBA490C02C74040,651
1989-09-29,Steel Wheels/Urban Jungle Tour,1,Foxboro,US,Sullivan Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-71.24891,42.06546,0101000020E61000006E693524EECF51C01C9947FE60084540,652
1989-10-01,Steel Wheels/Urban Jungle Tour,1,Foxboro,US,Sullivan Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-71.24891,42.06546,0101000020E61000006E693524EECF51C01C9947FE60084540,653
1989-10-03,Steel Wheels/Urban Jungle Tour,1,Foxboro,US,Sullivan Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-71.24891,42.06546,0101000020E61000006E693524EECF51C01C9947FE60084540,654
1989-10-05,Steel Wheels/Urban Jungle Tour,1,Birmingham,US,Legion Field,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-86.84266,33.50985,0101000020E61000006E693524EEB555C0CCEEC9C342C14040,655
1989-10-07,Steel Wheels/Urban Jungle Tour,1,Ames,US,Cyclone Field,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-93.6202,42.02534,0101000020E6100000AB3E575BB16757C0ECA353573E034540,656
1989-10-08,Steel Wheels/Urban Jungle Tour,1,Kansas City,US,Arrowhead Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-94.48614,39.04866,0101000020E6100000C251F2EA1C9F57C0CA4FAA7D3A864340,657
1989-10-10,Steel Wheels/Urban Jungle Tour,1,New York,US,Shea Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-73.845245,40.754755,0101000020E61000006ABC7493187652C01B2AC6F99B604440,658
1989-10-11,Steel Wheels/Urban Jungle Tour,1,New York,US,Shea Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-73.845245,40.754755,0101000020E61000006ABC7493187652C01B2AC6F99B604440,659
1989-10-18,Steel Wheels/Urban Jungle Tour,1,Los Angeles,US,Los Angeles Memorial Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-118.2880921,34.0141727,0101000020E61000007F130A1170925DC0CB4A9352D0014140,660
1989-10-19,Steel Wheels/Urban Jungle Tour,1,Los Angeles,US,Los Angeles Memorial Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-118.2880921,34.0141727,0101000020E61000007F130A1170925DC0CB4A9352D0014140,661
1989-10-21,Steel Wheels/Urban Jungle Tour,1,Los Angeles,US,Los Angeles Memorial Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-118.2880921,34.0141727,0101000020E61000007F130A1170925DC0CB4A9352D0014140,662
1989-10-22,Steel Wheels/Urban Jungle Tour,1,Los Angeles,US,Los Angeles Memorial Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-118.2880921,34.0141727,0101000020E61000007F130A1170925DC0CB4A9352D0014140,663
1989-10-25,Steel Wheels/Urban Jungle Tour,1,New York,US,Shea Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-73.845245,40.754755,0101000020E61000006ABC7493187652C01B2AC6F99B604440,664
1989-10-26,Steel Wheels/Urban Jungle Tour,1,New York,US,Shea Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-73.845245,40.754755,0101000020E61000006ABC7493187652C01B2AC6F99B604440,665
1989-10-28,Steel Wheels/Urban Jungle Tour,1,New York,US,Shea Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-73.845245,40.754755,0101000020E61000006ABC7493187652C01B2AC6F99B604440,666
1989-10-29,Steel Wheels/Urban Jungle Tour,1,New York,US,Shea Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-73.845245,40.754755,0101000020E61000006ABC7493187652C01B2AC6F99B604440,667
1989-11-01,Steel Wheels/Urban Jungle Tour,1,Vancouver,"	Canada",BC Place Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-123.11033,49.27625,0101000020E610000022718FA50FC75EC08FC2F5285CA34840,668
1989-11-02,Steel Wheels/Urban Jungle Tour,1,Vancouver,"	Canada",BC Place Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-123.11033,49.27625,0101000020E610000022718FA50FC75EC08FC2F5285CA34840,669
1989-11-04,Steel Wheels/Urban Jungle Tour,1,Oakland,"	United States",Oakland-Alameda County Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-122.20223,37.75175,0101000020E610000049111956F18C5EC04E62105839E04240,670
1989-11-05,Steel Wheels/Urban Jungle Tour,1,Oakland,"	United States",Oakland-Alameda County Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-122.20223,37.75175,0101000020E610000049111956F18C5EC04E62105839E04240,671
1989-11-08,Steel Wheels/Urban Jungle Tour,1,Houston,US,Astrodome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-95.3884,29.69142,0101000020E61000000D71AC8BDBD857C0E2CCAFE600B13D40,672
1989-11-10,Steel Wheels/Urban Jungle Tour,1,Dallas,US,Cotton Bowl,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-96.75861,32.7784,0101000020E6100000CA1AF5108D3058C06B9A779CA2634040,673
1989-11-11,Steel Wheels/Urban Jungle Tour,1,Dallas,US,Cotton Bowl,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-96.75861,32.7784,0101000020E6100000CA1AF5108D3058C06B9A779CA2634040,674
1989-11-13,Steel Wheels/Urban Jungle Tour,1,New Orleans,US,Louisiana Superdome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-90.0785675,29.9515705,0101000020E6100000971C774A078556C0CFDA6D179AF33D40,675
1989-11-15,Steel Wheels/Urban Jungle Tour,1,Miami,US,Orange Bowl,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-80.23036,25.7822,0101000020E61000009F93DE37BE0E54C063EE5A423EC83940,676
1989-11-16,Steel Wheels/Urban Jungle Tour,1,Miami,US,Orange Bowl,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-80.23036,25.7822,0101000020E61000009F93DE37BE0E54C063EE5A423EC83940,677
1989-11-18,Steel Wheels/Urban Jungle Tour,1,Tampa,US,Tampa Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-82.35872,28.14462,0101000020E6100000F41ABB44F59654C0F758FAD005253C40,678
1989-11-21,Steel Wheels/Urban Jungle Tour,1,Atlanta,US,Grant Field,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-84.3945681,33.7713026,0101000020E6100000E57E87A2401955C0D0B359F5B9E24040,679
1989-11-25,Steel Wheels/Urban Jungle Tour,1,Jacksonville,US,Gator Bowl,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-81.64187,30.32104,0101000020E61000002592E865146954C035B56CAD2F523E40,680
1989-11-26,Steel Wheels/Urban Jungle Tour,1,Clemson,US,Death Valley Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-82.83632,34.66679,0101000020E6100000683F524486B554C061A6ED5F59554140,681
1989-11-29,Steel Wheels/Urban Jungle Tour,1,Minneapolis,US,Hubert H. Humphrey Metrodome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-93.25668,44.97345,0101000020E61000006362F3716D5057C0462575029A7C4640,682
1989-11-30,Steel Wheels/Urban Jungle Tour,1,Minneapolis,US,Hubert H. Humphrey Metrodome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-93.25668,44.97345,0101000020E61000006362F3716D5057C0462575029A7C4640,683
1989-12-03,Steel Wheels/Urban Jungle Tour,1,Toronto,"	Canada",Sky Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-79.38532,43.64856,0101000020E6100000A99F3715A9D853C034BF9A0304D34540,684
1989-12-04,Steel Wheels/Urban Jungle Tour,1,Toronto,"	Canada",Sky Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-79.38532,43.64856,0101000020E6100000A99F3715A9D853C034BF9A0304D34540,685
1989-12-06,Steel Wheels/Urban Jungle Tour,1,Indianapolis,"	United States",Hoosier Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-86.33205,39.78155,0101000020E6100000C1A8A44E409555C02B1895D409E44340,686
1989-12-07,Steel Wheels/Urban Jungle Tour,1,Indianapolis,"	United States",Hoosier Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-86.33205,39.78155,0101000020E6100000C1A8A44E409555C02B1895D409E44340,687
1989-12-09,Steel Wheels/Urban Jungle Tour,1,Pontiac,US,Silverdome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-83.25463,42.63515,0101000020E610000027A5A0DB4BD054C0F7065F984C514540,688
1989-12-10,Steel Wheels/Urban Jungle Tour,1,Pontiac,US,Silverdome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-83.25463,42.63515,0101000020E610000027A5A0DB4BD054C0F7065F984C514540,689
1989-12-13,Steel Wheels/Urban Jungle Tour,1,Montreal,"	Canada",Olympic Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-73.5518360137939,45.5577840508422,0101000020E6100000FA27B858516352C0732EC55565C74640,690
1989-12-14,Steel Wheels/Urban Jungle Tour,1,Montreal,"	Canada",Olympic Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-73.5518360137939,45.5577840508422,0101000020E6100000FA27B858516352C0732EC55565C74640,691
1989-12-17,Steel Wheels/Urban Jungle Tour,1,Atlantic City,"	United States",Convention Center,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-74.43958,39.36256,0101000020E610000072FE2614229C52C03C6BB75D68AE4340,692
1989-12-19,Steel Wheels/Urban Jungle Tour,1,Atlantic City,"	United States",Convention Center,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-74.43958,39.36256,0101000020E610000072FE2614229C52C03C6BB75D68AE4340,693
1989-12-20,Steel Wheels/Urban Jungle Tour,1,Atlantic City,"	United States",Convention Center,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-74.43958,39.36256,0101000020E610000072FE2614229C52C03C6BB75D68AE4340,694
1990-02-14,Steel Wheels/Urban Jungle Tour,1,Tokyo,"	Japan",Tokyo Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,139.658203125,35.4606699514953,0101000020E6100000454772F90F756140C91F0C3CF7BA4140,695
1990-02-16,Steel Wheels/Urban Jungle Tour,1,Tokyo,"	Japan",Tokyo Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,139.658203125,35.4606699514953,0101000020E6100000454772F90F756140C91F0C3CF7BA4140,696
